584,59.40,58.90,.50,5.31,.64,0.45
585,59.40,59.90,.50,5.31,.63,0.45
586,58.91,59.40,.50,5.33,.60,0.45
587,59.88,59.40,.50,5.35,.59,0.45
588,59.88,59.90,.50,5.32,.61,0.45
589,58.42,58.90,.50,5.28,.62,0.46
590,59.40,59.90,.50,5.31,.62,0.46
591,59.40,58.90,.49,5.28,.63,0.46
592,60.37,58.90,.50,5.28,.66,0.46
593,59.40,59.40,.50,5.30,.62,0.46
594,58.91,59.40,.50,5.26,.67,0.46
595,59.88,59.40,.50,5.25,.68,0.46
596,58.91,58.90,.50,5.35,.53,0.47
597,58.91,58.90,.50,5.31,.62,0.47
598,59.40,59.90,.50,5.30,.64,0.47
599,59.40,59.40,.50,5.29,.64,0.47
600,58.91,59.40,.50,5.27,.66,0.47
601,59.40,58.90,.50,5.32,.61,0.47
602,59.88,58.40,.50,5.30,.63,0.47
603,59.40,59.90,.50,5.27,.66,0.47
604,59.40,58.90,.50,5.34,.59,0.47
605,59.88,58.40,.50,5.35,.58,0.47
606,59.88,59.40,.50,5.29,.65,0.47
607,60.37,60.30,.50,5.32,.62,0.47
608,59.40,59.90,.50,5.29,.62,0.47
609,60.37,58.40,.50,5.28,.66,0.47
610,59.40,59.90,.50,5.31,.62,0.47
611,58.42,59.90,.50,5.34,.60,0.47
612,59.40,60.30,.50,5.26,.62,0.47
613,59.40,60.30,.50,5.35,.58,0.47
614,58.91,59.40,.50,5.36,.57,0.47
615,60.37,58.90,.50,5.33,.58,0.47
616,59.88,58.90,.50,5.34,.60,0.47
617,59.88,59.40,.49,5.36,.57,0.47
618,59.40,58.90,.50,5.32,.61,0.47
619,58.91,58.90,.50,5.35,.58,0.47
620,59.40,59.40,.50,5.38,.55,0.47
621,58.91,59.40,.50,5.34,.59,0.47
622,58.42,58.40,.50,5.27,.65,0.47
623,58.42,59.40,.50,5.31,.62,0.47
624,58.42,57.90,.50,5.33,.60,0.47
625,58.42,58.40,.50,5.33,.60,0.47
626,58.91,57.90,.50,5.33,.60,0.47
627,58.42,57.40,.50,5.36,.57,0.47
628,57.93,57.40,.50,5.30,.63,0.47
629,57.45,56.40,.49,5.37,.54,0.47
630,57.45,57.40,.50,5.34,.56,0.47
631,58.42,57.40,.50,5.33,.58,0.47
632,57.45,56.90,.50,5.33,.57,0.47
633,58.42,57.40,.49,5.37,.54,0.47
634,57.45,56.40,.50,5.35,.58,0.47
635,57.93,56.40,.49,5.30,.61,0.47
636,57.45,57.40,.50,5.33,.60,0.48
637,56.96,56.90,.50,5.37,.56,0.48
638,56.96,56.40,.50,5.39,.54,0.48
639,56.96,56.40,.50,5.37,.56,0.48
640,56.96,56.90,.50,5.37,.56,0.48
641,56.96,56.40,.50,5.38,.54,0.48
642,56.47,56.90,.50,5.34,.59,0.48
643,55.99,56.00,.50,5.35,.58,0.48
644,55.01,56.40,.50,5.35,.58,0.48
645,55.50,56.40,.50,5.36,.56,0.48
646,56.47,55.50,.49,5.35,.58,0.48
647,55.50,55.00,.50,5.31,.62,0.48
648,55.01,56.00,.50,5.34,.59,0.48
649,55.50,55.50,.50,5.31,.60,0.48
650,55.50,55.50,.50,5.33,.59,0.48
651,55.01,55.00,.50,5.29,.63,0.48
652,55.50,54.50,.50,5.31,.61,0.48
653,54.04,54.50,.50,5.30,.62,0.48
654,54.53,55.00,.50,5.29,.60,0.48
655,54.04,55.00,.50,5.34,.59,0.48
656,54.04,54.50,.50,5.34,.58,0.48
657,54.04,54.00,.50,5.35,.58,0.48
658,54.04,53.50,.50,5.36,.57,0.48
659,54.04,54.00,.49,5.29,.56,0.48
660,54.53,55.00,.50,5.31,.59,0.48
661,52.58,53.00,.50,5.28,.64,0.48
662,54.04,53.00,.50,5.29,.60,0.48
663,53.55,53.00,.49,5.28,.65,0.48
664,52.09,52.50,.50,5.25,.67,0.48
665,53.55,53.50,.50,5.31,.61,0.48
666,54.53,53.50,.50,5.35,.57,0.48
667,53.55,53.50,.50,5.38,.55,0.48
668,52.58,53.50,.49,5.37,.55,0.48
669,53.06,52.10,.50,5.33,.59,0.48
670,53.55,53.00,.50,5.36,.54,0.48
671,53.55,53.50,.50,5.37,.56,0.48
672,53.06,54.00,.50,5.35,.57,0.48
673,53.06,53.00,.50,5.37,.55,0.48
674,53.06,53.00,.50,5.34,.58,0.48
675,52.58,53.50,.50,5.35,.57,0.48
676,52.58,53.00,.50,5.35,.58,0.48
677,53.55,52.50,.50,5.33,.59,0.48
678,54.04,53.00,.50,5.32,.60,0.49
679,53.55,52.50,.50,5.33,.59,0.49
680,53.06,52.50,.49,5.36,.56,0.49
681,53.06,53.00,.50,5.27,.65,0.49
682,52.58,52.50,.50,5.34,.58,0.49
683,51.60,51.60,.50,5.36,.56,0.49
684,53.06,54.00,.50,5.33,.59,0.49
685,53.55,52.50,.50,5.30,.59,0.49
686,52.58,53.50,.50,5.35,.57,0.49
687,53.55,53.00,.50,5.26,.66,0.49
688,53.06,53.00,.50,5.31,.61,0.49
689,52.09,53.50,.50,5.32,.60,0.49
690,53.06,52.10,.49,5.32,.59,0.49
691,52.09,53.00,.49,5.30,.62,0.49
692,54.04,53.00,.50,5.28,.64,0.49
693,53.06,51.60,.50,5.27,.65,0.49
694,53.06,53.50,.50,5.28,.64,0.49
695,52.09,53.00,.50,5.25,.67,0.49
696,53.55,53.00,.49,5.27,.65,0.49
697,52.58,53.00,.50,5.22,.70,0.49
698,53.06,52.50,.50,5.21,.71,0.49
699,53.06,53.00,.50,5.20,.72,0.49
700,53.55,53.50,.50,5.21,.70,0.49
701,53.06,53.00,.50,5.20,.71,0.49
702,53.06,52.50,.50,5.35,.56,0.49
703,54.04,53.00,.50,5.30,.61,0.49
704,53.55,52.50,.50,5.32,.60,0.49
705,53.55,53.50,.50,5.30,.61,0.49
706,52.58,53.00,.50,5.37,.55,0.49
707,53.55,54.00,.50,5.35,.56,0.49
708,53.55,52.10,.50,5.35,.57,0.49
709,53.55,52.50,.50,5.31,.60,0.49
710,53.55,54.00,.50,5.27,.64,0.49
711,53.06,53.00,.50,5.32,.59,0.49
712,53.55,53.50,.50,5.33,.58,0.49
713,54.04,53.50,.50,5.33,.54,0.49
714,53.55,52.50,.50,5.30,.61,0.49
715,54.04,53.00,.50,5.29,.62,0.49
716,53.55,53.00,.50,5.31,.60,0.49
717,54.53,53.50,.50,5.26,.65,0.49
718,53.55,53.50,.50,5.35,.56,0.49
719,54.04,52.50,.50,5.36,.55,0.5
720,54.04,53.00,.50,5.32,.59,0.5
721,53.55,53.00,.50,5.30,.61,0.5
722,52.58,53.50,.50,5.30,.62,0.5
723,53.55,54.50,.50,5.29,.63,0.5
724,54.53,54.00,.50,5.29,.62,0.5
725,54.04,54.00,.50,5.37,.54,0.5
726,54.04,54.00,.50,5.34,.57,0.5
727,53.06,53.50,.50,5.34,.58,0.5
728,54.04,53.50,.50,5.31,.61,0.5
729,54.04,54.00,.50,5.36,.55,0.5
730,54.04,53.50,.50,5.33,.58,0.5
731,54.04,53.00,.50,5.30,.61,0.5
732,54.53,55.00,.50,5.35,.55,0.5
733,55.01,53.00,.50,5.32,.59,0.5
734,54.04,54.00,.50,5.30,.60,0.5
735,54.04,53.50,.50,5.22,.69,0.5
736,54.53,53.50,.50,5.26,.63,0.5
737,53.55,54.50,.50,5.27,.64,0.5
738,53.55,54.50,.50,5.24,.66,0.5
739,53.55,54.50,.50,5.29,.62,0.5
740,54.53,54.50,.50,5.24,.67,0.5
741,54.04,54.50,.50,5.23,.68,0.5
742,55.01,54.00,.50,5.26,.64,0.5
743,55.01,54.50,.50,5.34,.57,0.5
744,54.53,54.00,.50,5.31,.59,0.5
745,55.50,55.50,.50,5.33,.58,0.5
746,54.53,55.00,.50,5.29,.62,0.5
747,54.04,55.50,.50,5.31,.59,0.5
748,54.04,55.00,.50,5.29,.61,0.5
749,55.01,54.50,.49,5.26,.65,0.5
750,54.53,55.50,.49,5.24,.64,0.5
751,55.01,54.00,.50,5.33,.58,0.5
752,54.53,54.00,.50,5.27,.59,0.5
753,54.53,54.50,.50,5.31,.59,0.5
754,55.01,54.50,.50,5.28,.62,0.5
755,54.53,55.00,.50,5.32,.58,0.5
756,55.01,54.00,.50,5.26,.63,0.5
757,55.01,53.50,.50,5.30,.60,0.5
758,55.01,54.00,.50,5.32,.58,0.5
759,55.01,55.00,.50,5.30,.60,0.5
760,54.53,54.50,.50,5.25,.65,0.51
761,55.01,54.00,.49,5.26,.64,0.51
762,53.55,56.00,.50,5.29,.61,0.51
763,55.01,55.00,.50,5.28,.63,0.51
764,55.01,54.50,.50,5.29,.62,0.51
765,55.50,55.50,.50,5.27,.64,0.51
766,55.50,55.50,.50,5.29,.62,0.51
767,55.50,55.00,.50,5.28,.63,0.51
768,54.53,55.50,.50,5.28,.63,0.51
769,54.04,55.50,.50,5.31,.54,0.51
770,54.04,56.00,.50,5.32,.58,0.51
771,54.53,55.00,.50,5.29,.62,0.51
772,54.53,55.00,.50,5.26,.64,0.51
773,55.50,54.50,.50,5.36,.54,0.51
774,55.01,55.50,.50,5.32,.58,0.51
775,54.53,55.50,.50,5.28,.62,0.51
776,55.50,55.00,.50,5.22,.69,0.51
777,54.53,55.50,.50,5.24,.66,0.51
778,54.53,56.00,.50,5.32,.59,0.51
779,55.99,55.50,.50,5.33,.57,0.51
780,55.50,55.00,.50,5.30,.60,0.51
781,54.53,55.50,.50,5.22,.67,0.51
782,55.99,55.50,.50,5.23,.67,0.51
783,55.99,55.00,.50,5.18,.72,0.51
784,55.99,55.50,.50,5.17,.73,0.51
785,55.99,54.50,.50,5.22,.68,0.51
786,55.50,55.50,.50,5.20,.64,0.51
787,55.50,56.00,.50,5.32,.58,0.51
788,55.01,56.00,.50,5.30,.60,0.51
789,55.01,55.50,.50,5.25,.65,0.51
790,56.47,55.00,.50,5.31,.59,0.51
791,55.01,55.50,.50,5.25,.63,0.51
792,55.99,56.40,.50,5.28,.62,0.51
793,55.50,56.00,.49,5.34,.56,0.51
794,56.47,55.50,.50,5.27,.63,0.51
795,55.50,55.00,.50,5.27,.63,0.51
796,55.99,56.00,.50,5.32,.58,0.51
797,55.01,55.50,.50,5.32,.58,0.51
798,55.01,55.00,.50,5.28,.61,0.51
799,55.50,56.90,.50,5.31,.59,0.51
800,55.01,56.00,.50,5.26,.62,0.51
801,55.99,55.50,.50,5.34,.56,0.52
802,55.50,55.50,.50,5.23,.66,0.52
803,55.99,56.00,.49,5.32,.58,0.52
804,55.99,56.00,.50,5.37,.53,0.52
805,55.50,56.00,.50,5.25,.65,0.52
806,55.50,55.50,.50,5.24,.65,0.52
807,55.99,55.50,.50,5.28,.61,0.52
808,55.50,56.40,.50,5.24,.66,0.52
809,55.99,55.50,.49,5.24,.66,0.52
810,56.47,56.00,.49,5.24,.66,0.52
811,55.99,56.00,.50,5.33,.57,0.52
812,55.99,55.50,.50,5.33,.56,0.52
813,55.01,56.00,.50,5.30,.60,0.52
814,55.50,56.40,.50,5.30,.58,0.52
815,55.99,55.50,.50,5.27,.63,0.52
816,55.99,55.50,.50,5.27,.61,0.52
817,56.47,56.90,.50,5.35,.54,0.52
818,55.50,56.00,.50,5.29,.60,0.52
819,55.99,56.40,.50,5.31,.58,0.52
820,56.47,56.90,.50,5.29,.61,0.52
821,55.50,56.00,.50,5.32,.58,0.52
822,55.99,56.00,.50,5.26,.61,0.52
823,56.47,55.50,.50,5.31,.59,0.52
824,56.96,56.90,.50,5.30,.57,0.52
825,55.99,56.00,.50,5.29,.61,0.52
826,56.47,56.00,.50,5.35,.54,0.52
827,56.47,56.40,.50,5.29,.60,0.52
828,56.47,56.00,.50,5.24,.66,0.52
829,55.99,56.90,.50,5.22,.67,0.52
830,55.99,56.00,.50,5.25,.64,0.52
831,55.99,56.00,.50,5.29,.60,0.52
832,56.96,56.90,.50,5.29,.60,0.53
833,56.96,56.40,.50,5.29,.60,0.53
834,56.47,55.50,.50,5.29,.60,0.53
835,56.47,55.50,.50,5.26,.63,0.53
836,56.96,56.40,.50,5.30,.59,0.53
837,56.96,56.00,.49,5.30,.59,0.53
838,56.96,56.90,.50,5.25,.64,0.53
839,55.50,56.90,.50,5.30,.59,0.53
840,56.47,56.40,.50,5.28,.62,0.53
841,56.96,56.00,.50,5.25,.64,0.53
842,56.96,57.40,.50,5.25,.64,0.54
843,56.47,57.40,.49,5.25,.64,0.54
844,57.45,57.40,.50,5.32,.57,0.54
845,55.01,57.40,.50,5.25,.64,0.54
846,56.96,57.40,.50,5.36,.53,0.54
847,55.99,57.40,.50,5.30,.59,0.54
848,56.47,57.90,.49,5.29,.60,0.54
849,56.96,56.90,.50,5.29,.60,0.54
850,56.47,57.40,.50,5.31,.58,0.54
851,56.96,56.40,.50,5.32,.58,0.54
852,56.47,56.40,.50,5.29,.60,0.54
853,56.96,57.40,.50,5.29,.60,0.54
854,55.99,56.00,.50,5.35,.53,0.54
855,57.45,56.40,.50,5.28,.61,0.54
856,56.47,56.40,.50,5.28,.61,0.54
857,56.96,56.40,.49,5.28,.61,0.54
858,57.45,56.00,.50,5.32,.56,0.54
859,57.45,57.40,.50,5.27,.62,0.54
860,56.47,56.00,.50,5.29,.59,0.54
861,56.96,56.90,.50,5.30,.59,0.54
862,55.99,56.40,.50,5.28,.61,0.54
863,56.96,56.00,.50,5.27,.62,0.54
864,56.47,56.90,.50,5.21,.67,0.54
865,56.96,57.40,.50,5.22,.66,0.54
866,56.96,56.90,.50,5.24,.65,0.54
867,56.96,56.90,.50,5.29,.59,0.54
868,56.96,56.90,.50,5.27,.62,0.54
869,57.93,57.40,.50,5.26,.63,0.54
870,57.45,56.40,.50,5.31,.58,0.54
871,56.96,56.40,.50,5.32,.57,0.54
872,57.45,56.40,.50,5.27,.62,0.54
873,57.45,56.90,.50,5.24,.64,0.54
874,56.96,57.40,.49,5.26,.62,0.54
875,56.96,57.40,.50,5.24,.64,0.54
876,57.45,57.40,.49,5.31,.57,0.54
877,56.96,56.40,.50,5.27,.61,0.54
878,56.96,56.90,.50,5.26,.62,0.54
879,57.45,57.40,.49,5.27,.61,0.54
880,56.96,56.40,.50,5.27,.62,0.54
881,57.93,57.90,.50,5.22,.67,0.54
882,57.45,56.90,.50,5.21,.67,0.55
883,57.45,56.40,.50,5.22,.66,0.55
884,57.93,56.00,.50,5.19,.69,0.55
885,56.96,57.40,.50,5.23,.65,0.55
886,57.45,57.40,.50,5.26,.62,0.55
887,56.47,56.90,.50,5.26,.62,0.55
888,57.45,57.40,.50,5.21,.67,0.55
889,56.96,56.90,.50,5.19,.69,0.55
890,56.96,57.40,.50,5.19,.69,0.55
891,57.45,57.40,.50,5.27,.61,0.55
892,56.47,57.40,.50,5.27,.61,0.55
893,57.45,56.90,.50,5.33,.55,0.55
894,56.47,56.90,.50,5.27,.61,0.55
895,56.47,57.90,.50,5.29,.59,0.55
896,57.93,56.90,.50,5.27,.61,0.55
897,56.96,58.40,.50,5.30,.58,0.55
898,56.96,56.90,.50,5.30,.58,0.55
899,57.45,57.40,.50,5.29,.60,0.55
900,56.96,57.90,.50,5.31,.57,0.55
901,57.45,56.90,.50,5.28,.60,0.55
902,57.45,57.40,.50,5.26,.62,0.55
903,56.96,57.40,.50,5.26,.62,0.55
904,57.93,57.40,.50,5.28,.60,0.55
905,57.93,57.90,.50,5.28,.57,0.55
906,57.93,57.40,.50,5.33,.55,0.55
907,57.45,56.40,.50,5.28,.60,0.55
908,57.45,57.40,.50,5.33,.55,0.55
909,56.96,57.40,.49,5.26,.62,0.55
910,57.45,56.90,.50,5.28,.60,0.55
911,57.45,57.40,.50,5.32,.55,0.55
912,57.93,57.90,.50,5.27,.61,0.55
913,57.45,56.90,.50,5.22,.65,0.55
914,56.96,57.40,.50,5.27,.58,0.55
915,56.96,57.40,.50,5.32,.56,0.55
916,56.96,56.40,.50,5.28,.59,0.55
917,56.96,57.40,.50,5.25,.63,0.55
918,57.45,56.90,.50,5.24,.63,0.55
919,58.42,56.90,.50,5.31,.57,0.55
920,57.45,57.90,.50,5.28,.60,0.55
921,57.93,57.40,.50,5.30,.58,0.55
922,57.93,57.90,.50,5.27,.60,0.55
923,57.93,57.90,.50,5.28,.60,0.56
924,57.93,56.90,.50,5.30,.57,0.56
925,57.93,57.40,.49,5.27,.61,0.56
926,57.93,57.90,.50,5.27,.60,0.56
927,57.45,56.90,.50,5.24,.63,0.56
928,57.45,56.90,.50,5.25,.62,0.56
929,57.93,57.90,.50,5.22,.65,0.56
930,58.42,56.90,.50,5.33,.55,0.56
931,57.93,57.90,.50,5.26,.62,0.56
932,57.93,57.40,.50,5.33,.55,0.56
933,57.45,57.90,.50,5.29,.58,0.56
934,57.93,56.90,.50,5.23,.61,0.56
935,58.42,56.90,.50,5.28,.59,0.56
936,56.96,56.90,.50,5.23,.63,0.56
937,57.93,56.90,.50,5.33,.55,0.56
938,56.96,57.40,.50,5.28,.59,0.56
939,57.93,58.90,.50,5.25,.63,0.56
940,57.93,57.40,.50,5.23,.64,0.56
941,58.42,58.40,.50,5.26,.61,0.56
942,58.42,57.90,.50,5.23,.65,0.56
943,57.45,57.40,.49,5.33,.54,0.56
944,58.91,57.90,.50,5.29,.58,0.56
945,56.96,57.90,.50,5.26,.62,0.56
946,56.96,56.00,.50,5.33,.54,0.56
947,56.47,56.40,.50,5.32,.55,0.56
948,57.93,57.40,.50,5.28,.59,0.56
949,57.45,56.90,.50,5.28,.59,0.56
950,57.45,56.90,.50,5.28,.58,0.56
951,57.45,56.90,.50,5.30,.57,0.56
952,56.96,57.90,.50,5.25,.62,0.56
953,57.45,57.40,.50,5.30,.57,0.56
954,57.45,57.40,.50,5.34,.53,0.56
955,58.91,57.90,.49,5.27,.60,0.56
956,57.93,57.40,.50,5.22,.65,0.56
957,58.91,57.90,.50,5.27,.60,0.56
958,57.93,58.40,.50,5.22,.65,0.56
959,58.42,58.40,.50,5.29,.57,0.56
960,57.93,57.90,.50,5.31,.56,0.56
961,57.93,57.90,.49,5.30,.57,0.56
962,57.45,58.40,.50,5.28,.59,0.56
963,57.93,57.40,.50,5.26,.61,0.56
964,58.42,57.90,.50,5.33,.53,0.56
965,57.93,58.40,.50,5.26,.61,0.56
966,58.91,58.40,.50,5.27,.60,0.57
967,58.42,57.40,.50,5.24,.63,0.57
968,58.42,56.90,.50,5.23,.58,0.57
969,57.45,57.90,.50,5.30,.57,0.57
970,57.45,58.40,.50,5.26,.61,0.57
971,58.91,58.40,.50,5.27,.60,0.57
972,57.45,57.40,.50,5.24,.62,0.57
973,57.45,56.90,.49,5.27,.60,0.57
974,57.45,58.90,.50,5.32,.54,0.57
975,57.93,58.90,.50,5.28,.59,0.57
976,58.42,57.40,.50,5.25,.57,0.57
977,57.45,57.40,.50,5.23,.61,0.57
978,59.40,57.40,.50,5.26,.60,0.57
979,58.42,58.40,.49,5.22,.64,0.57
980,58.91,57.90,.50,5.32,.53,0.57
981,57.45,57.40,.50,5.24,.62,0.57
982,58.42,57.90,.50,5.30,.57,0.57
983,57.93,58.40,.50,5.23,.64,0.57
984,58.91,57.40,.50,5.21,.66,0.57
985,57.45,58.90,.50,5.17,.69,0.57
986,57.93,57.90,.50,5.25,.61,0.57
987,58.42,57.90,.50,5.29,.57,0.57
988,58.42,58.40,.50,5.23,.63,0.57
989,58.42,58.90,.50,5.25,.61,0.57
990,59.40,57.40,.50,5.30,.57,0.57
991,58.91,58.90,.50,5.27,.59,0.57
992,56.96,58.40,.50,5.26,.61,0.57
993,58.42,58.90,.50,5.30,.56,0.57
994,57.93,58.40,.50,5.23,.63,0.57
995,58.42,57.40,.50,5.30,.56,0.57
996,57.93,57.40,.50,5.25,.61,0.57
997,57.93,57.90,.50,5.25,.61,0.57
998,56.96,58.40,.50,5.26,.55,0.57
999,58.42,57.90,.50,5.27,.59,0.57
1000,57.93,57.40,.50,5.24,.62,0.57
1001,57.93,57.90,.50,5.27,.59,0.57
1002,57.45,57.90,.50,5.27,.59,0.57
1003,58.42,56.90,.50,5.24,.62,0.57
1004,57.93,58.90,.49,5.27,.59,0.57
1005,57.93,57.40,.50,5.27,.59,0.57
1006,58.91,58.40,.50,5.22,.64,0.57
1007,58.42,58.40,.50,5.31,.55,0.58
1008,58.42,58.90,.50,5.27,.59,0.58
1009,57.93,58.40,.50,5.29,.56,0.58
1010,58.91,57.90,.50,5.30,.56,0.58
1011,59.40,58.90,.50,5.26,.60,0.58
1012,58.42,57.40,.50,5.31,.55,0.58
1013,57.93,57.90,.50,5.30,.56,0.58
1014,58.42,57.40,.50,5.24,.62,0.58
1015,58.91,58.90,.50,5.25,.61,0.58
1016,57.93,58.40,.50,5.24,.62,0.58
1017,57.45,59.90,.50,5.24,.61,0.58
1018,57.93,58.90,.49,5.21,.64,0.58
1019,58.42,58.90,.50,5.30,.56,0.58
1020,58.42,58.40,.50,5.27,.59,0.58
1021,58.42,58.40,.50,5.26,.60,0.58
1022,59.40,59.40,.50,5.28,.55,0.58
1023,59.40,59.40,.50,5.26,.60,0.58
1024,57.93,58.40,.50,5.25,.61,0.58
1025,58.42,57.90,.50,5.25,.60,0.58
1026,58.91,57.40,.50,5.30,.56,0.58
1027,57.93,57.40,.50,5.24,.62,0.58
1028,58.42,58.90,.50,5.27,.59,0.58
1029,58.91,58.40,.50,5.22,.64,0.58
1030,57.93,58.40,.50,5.27,.59,0.58
1031,58.91,58.40,.50,5.24,.61,0.58
1032,59.40,59.90,.49,5.26,.60,0.58
1033,58.91,59.40,.50,5.22,.64,0.58
1034,58.91,58.90,.50,5.31,.55,0.58
1035,58.91,58.40,.50,5.24,.58,0.58
1036,58.91,59.40,.50,5.22,.63,0.58
1037,58.42,57.90,.50,5.26,.59,0.58
1038,58.91,58.40,.50,5.28,.57,0.58
1039,59.40,57.90,.50,5.24,.61,0.58
1040,58.91,57.90,.50,5.28,.57,0.58
1041,58.91,58.40,.49,5.29,.57,0.58
1042,59.40,58.90,.49,5.22,.64,0.58
1043,59.40,59.40,.50,5.27,.58,0.58
1044,58.91,59.40,.50,5.26,.59,0.58
1045,58.42,59.40,.50,5.21,.65,0.58
1046,57.93,57.90,.50,5.23,.63,0.58
1047,58.42,58.90,.50,5.24,.61,0.58
1048,58.91,58.40,.50,5.30,.55,0.59
1049,59.40,58.40,.50,5.22,.63,0.59
1050,58.91,59.40,.49,5.24,.61,0.59
1051,58.42,58.40,.50,5.23,.62,0.59
1052,58.91,58.90,.50,5.28,.57,0.59
1053,58.42,57.90,.50,5.25,.61,0.59
1054,58.91,58.40,.49,5.19,.66,0.59
1055,59.40,58.90,.50,5.24,.61,0.59
1056,59.40,58.90,.50,5.21,.64,0.59
1057,57.93,58.40,.50,5.27,.56,0.59
1058,59.40,58.90,.50,5.27,.58,0.59
1059,58.91,59.90,.50,5.23,.62,0.59
1060,58.42,58.90,.50,5.22,.63,0.59
1061,58.42,59.40,.50,5.24,.61,0.59
1062,58.91,58.90,.50,5.26,.59,0.59
1063,57.93,59.40,.50,5.25,.61,0.59
1064,58.91,58.90,.50,5.32,.53,0.59
1065,59.88,58.40,.50,5.25,.60,0.59
1066,58.91,57.40,.50,5.25,.60,0.59
1067,58.91,58.90,.50,5.25,.60,0.59
1068,58.91,59.40,.50,5.24,.61,0.59
1069,58.91,58.90,.50,5.29,.55,0.59
1070,59.88,58.90,.50,5.28,.57,0.59
1071,59.40,58.40,.50,5.24,.61,0.6
1072,58.42,58.40,.50,5.22,.63,0.6
1073,57.93,57.90,.50,5.27,.58,0.6
1074,59.88,59.40,.50,5.20,.64,0.6
1075,58.42,58.40,.50,5.29,.56,0.6
1076,57.93,58.40,.50,5.25,.60,0.6
1077,59.40,59.90,.49,5.26,.59,0.6
1078,58.91,58.90,.50,5.28,.57,0.6
1079,58.42,57.90,.49,5.22,.59,0.6
1080,59.40,59.90,.50,5.19,.66,0.6
1081,58.91,59.90,.50,5.24,.60,0.6
1082,58.42,58.90,.50,5.15,.69,0.6
1083,58.91,58.90,.50,5.22,.62,0.6
1084,58.91,58.90,.50,5.26,.59,0.6
1085,58.42,58.40,.50,5.26,.58,0.6
1086,58.91,58.40,.50,5.27,.58,0.6
1087,59.40,58.90,.50,5.25,.59,0.6
1088,58.91,59.40,.50,5.19,.62,0.6
1089,59.40,59.90,.50,5.19,.66,0.6
1090,59.40,59.40,.50,5.30,.55,0.61
1091,58.91,58.40,.50,5.23,.62,0.61
1092,59.40,59.40,.50,5.22,.57,0.61
1093,59.40,59.40,.50,5.24,.61,0.61
1094,59.40,59.40,.50,5.19,.65,0.61
1095,58.42,58.40,.49,5.28,.56,0.61
1096,59.40,59.40,.50,5.24,.60,0.61
1097,58.91,58.90,.50,5.22,.58,0.61
1098,57.93,58.40,.50,5.41,.62,0.61
1099,59.40,58.90,.49,5.45,.58,0.61
1100,58.91,59.40,.50,5.38,.64,0.61
1101,58.42,57.90,.50,5.36,.66,0.61
1102,58.42,58.90,.50,5.42,.60,0.61
1103,58.91,58.40,.50,5.36,.66,0.61
1104,58.42,59.90,.50,5.46,.57,0.61
1105,59.88,59.40,.50,5.42,.59,0.61
1106,58.91,59.40,.50,5.42,.60,0.61
1107,59.40,60.30,.50,5.46,.58,0.61
1108,58.91,58.90,.50,5.37,.66,0.61
1109,59.88,59.90,.50,5.46,.57,0.61
1110,59.88,57.40,.49,5.41,.62,0.61
1111,58.91,59.40,.50,5.41,.61,0.61
1112,57.93,59.40,.50,5.40,.63,0.61
1113,58.91,58.90,.50,5.40,.62,0.61
1114,59.40,59.40,.50,5.44,.59,0.61
1115,58.42,59.40,.50,5.35,.67,0.61
1116,59.40,58.40,.50,5.38,.65,0.61
1117,58.91,59.40,.49,5.39,.63,0.61
1118,59.88,59.40,.50,5.31,.66,0.61
1119,58.91,59.90,.50,5.34,.68,0.61
1120,58.42,58.90,.50,5.32,.65,0.61
1121,59.40,58.90,.50,5.42,.61,0.61
1122,58.91,60.30,.50,5.44,.59,0.61
1123,59.88,58.40,.49,5.38,.65,0.61
1124,58.91,58.40,.50,5.38,.64,0.61
1125,58.42,59.40,.50,5.40,.61,0.61
1126,59.40,59.40,.50,5.32,.69,0.61
1127,58.91,58.90,.50,5.42,.60,0.61
1128,59.40,59.90,.50,5.36,.66,0.61
1129,58.91,58.40,.50,5.45,.57,0.61
1130,59.40,58.90,.50,5.40,.62,0.62
1131,58.91,58.90,.50,5.41,.60,0.62
1132,58.91,58.40,.50,5.46,.55,0.62
1133,59.40,58.90,.50,5.45,.56,0.62
1134,59.40,58.90,.50,5.40,.61,0.62
1135,59.40,58.90,.50,5.43,.59,0.62
1136,58.42,60.30,.50,5.39,.63,0.62
1137,58.91,58.90,.50,5.45,.56,0.62
1138,59.40,59.40,.50,5.41,.60,0.62
1139,59.40,60.30,.50,5.37,.61,0.62
1140,58.91,58.90,.50,5.36,.66,0.62
1141,58.91,57.90,.50,5.39,.62,0.62
1142,58.91,58.90,.50,5.39,.63,0.62
1143,59.40,58.90,.50,5.40,.59,0.62
1144,59.40,59.40,.50,5.41,.61,0.62
1145,59.40,59.90,.50,5.43,.58,0.62
1146,59.40,59.90,.50,5.37,.59,0.62
1147,59.88,59.90,.50,5.37,.64,0.62
1148,60.37,58.90,.50,5.42,.60,0.62
1149,59.88,58.90,.49,5.40,.62,0.62
1150,58.91,59.40,.50,5.38,.64,0.62
1151,59.40,59.40,.50,5.39,.63,0.62
1152,59.88,59.90,.50,5.38,.63,0.62
1153,59.88,59.90,.50,5.41,.61,0.62
1154,59.88,59.90,.50,5.39,.62,0.62
1155,58.91,59.40,.50,5.43,.58,0.62
1156,59.40,59.90,.50,5.46,.56,0.62
1157,59.40,58.90,.50,5.42,.60,0.62
1158,59.88,59.40,.50,5.43,.59,0.62
1159,58.91,59.40,.50,5.34,.67,0.62
